iqr,session_5750663659,user20,697.262,321.422,221.826,1378.9,1048.63,1.00448
stdev,session_5750663659,user20,1196.94,1046.69,626.907,3190.36,4746.32,0.53968
min,session_5750663659,user20,0.088284,0.046626,0.074967,0.000081,0.000338,0.018516
max,session_5750663659,user20,8704.02,7565.22,4730.77,19958,28078.6,1.5708
range,session_5750663659,user20,8703.93,7565.17,4730.69,19958,28078.6,1.55228
mean,session_5833271167,user20,413.296,297.039,218.569,4402.97,25121.8,0.366952
median,session_5833271167,user20,62.5,31.25,0,283.97,1435.53,0
mode,session_5833271167,user20,62,62,62,1300,11000,1.6
iqr,session_5833271167,user20,312.5,187.5,125,2525.29,13952.4,0.732815
stdev,session_5833271167,user20,1244.26,993.594,771.86,17531.6,123885,0.533045
min,session_5833271167,user20,0.055166,0.100634,0.055118,0.000001,0.000044,0.021736
max,session_5833271167,user20,28901.2,21129,20781.2,466149,3752700,1.5708
range,session_5833271167,user20,28901.2,21128.9,20781.2,466149,3752700,1.54906
mean,session_5852884755,user20,519.351,326.154,298.147,5658.35,43891.6,0.564066
median,session_5852884755,user20,173.715,125,62.5,1376.56,7556.14,0.321751
mode,session_5852884755,user20,62,62,62,1300,11000,1.6
iqr,session_5852884755,user20,337.5,297.631,133.333,3722.18,21942.4,1.10715
stdev,session_5852884755,user20,2237.82,702.104,2142.28,36776.7,366891,0.610886
min,session_5852884755,user20,0.073513,0.071147,0.035573,0.000004,0.000002,0.016128
max,session_5852884755,user20,48206.5,13812.5,47333.3,1032850,9345970,1.5708
range,session_5852884755,user20,48206.4,13812.4,47333.3,1032850,9345970,1.55467
mean,session_5860316950,user20,815.064,574.546,504.687,7245.86,38067,0.733418
median,session_5860316950,user20,187.5,66.6667,66.6667,1520.36,9279.41,0.785398
mode,session_5860316950,user20,130,62,130,1200,11000,1.6
iqr,session_5860316950,user20,412.494,310.814,237.179,4499.04,28034.1,1.12469
stdev,session_5860316950,user20,3543.27,2508.58,2518.2,24522.8,106625,0.584279
min,session_5860316950,user20,0.124471,0.124471,0.252334,0.000001,0.000002,0.027771
max,session_5860316950,user20,63173.9,44066.7,45266.7,479111,2028680,1.5708
range,session_5860316950,user20,63173.8,44066.5,45266.4,479111,2028680,1.54303
mean,session_5910512769,user20,362.242,236.343,225.568,870.777,1015.98,0.742177
median,session_5910512769,user20,65.1957,28.8462,35.0877,273.658,425.325,0.74029
mode,session_5910512769,user20,140,110,9.2,1200,1300,1.6
iqr,session_5910512769,user20,339.792,205.214,149.589,1105.92,1021.48,1.0839
stdev,session_5910512769,user20,651.986,498.664,448.358,1366.26,1450.3,0.555687
min,session_5910512769,user20,1.7331,1.52672,1.7331,2.36253,1.55244,0.019997
max,session_5910512769,user20,3194.89,3192.66,2191.49,8081.4,8964.22,1.5708
range,session_5910512769,user20,3193.15,3191.13,2189.76,8079.04,8962.67,1.5508
mean,session_5938861210,user20,604.429,391.663,373.939,5826.2,31992.2,0.662727
median,session_5938861210,user20,250,133.333,125,1710.74,9668.56,0.588003
mode,session_5938861210,user20,32,130,62,1500,18000,1.6
iqr,session_5938861210,user20,683.195,405.242,437.5,5566.57,25630.7,1.10715
stdev,session_5938861210,user20,960.694,712.35,698.358,12212.6,76953.2,0.55197
min,session_5938861210,user20,0.084643,0.059852,0.059852,0.000001,0.000035,0.028564
max,session_5938861210,user20,9545.21,7200,7437.5,137457,1012210,1.5708
range,session_5938861210,user20,9545.13,7199.94,7437.44,137457,1012210,1.54223
mean,session_5982655120,user20,788.432,493.068,489.232,13408.3,134927,0.616295
median,session_5982655120,user20,200,125,64.5161,1630.25,10332.6,0.380506
mode,session_5982655120,user20,62,62,62,1300,11000,1.6
iqr,session_5982655120,user20,497.984,375,250,4548.13,31050,1.25354
stdev,session_5982655120,user20,4054.88,2512.25,3204.66,97453.1,986744,0.631951
min,session_5982655120,user20,0.051201,0.051201,0.154823,0.000004,0.010884,0.011904
max,session_5982655120,user20,72124.4,52800,49133.3,1567920,14384600,1.5708
range,session_5982655120,user20,72124.3,52799.9,49133.2,1567920,14384600,1.55889
mean,session_6377714366,user20,296.911,171.833,184.476,968.243,1223.37,0.702194
median,session_6377714366,user20,128.435,64.1614,42.5532,440.461,543.959,0.716461
mode,session_6377714366,user20,140,18,8,1400,1600,1.6
iqr,session_6377714366,user20,332.164,168.366,192.459,1175.97,1502.76,1.18337
stdev,session_6377714366,user20,446.729,278.033,383.313,1448.65,1760.36,0.580969
min,session_6377714366,user20,0.182116,0.182116,0.529942,0.861054,0.47742,0.008
max,session_6377714366,user20,4101.17,1648,4100.92,12378.5,13707,1.5708
range,session_6377714366,user20,4100.99,1647.82,4100.39,12377.6,13706.6,1.5628
mean,session_6399846538,user20,373.512,216.009,242.556,1151.62,1476.44,0.653036
median,session_6399846538,user20,127.038,64.2202,40,413.761,550.957,0.588003
mode,session_6399846538,user20,120,64,18,1300,1200,1.6
iqr,session_6399846538,user20,407.482,239.419,214.37,1227.65,1686.2,1.08112
stdev,session_6399846538,user20,639.417,391.443,538.205,1880.38,2324.07,0.553355
min,session_6399846538,user20,0.190223,0.190223,0.25641,0.069818,0.07281,0.009708
max,session_6399846538,user20,5620.81,3968.09,4669.72,14495.5,17337.3,1.5708
range,session_6399846538,user20,5620.62,3967.89,4669.47,14495.4,17337.2,1.56109
mean,session_6555326593,user20,291.97,158.423,201.694,936.349,1308.26,0.703717
median,session_6555326593,user20,109.656,48,40,389.416,450.344,0.720554
mode,session_6555326593,user20,110,18,32,1200,1200,1.6
iqr,session_6555326593,user20,319.089,176.343,177.915,903.79,1357.58,1.15179
stdev,session_6555326593,user20,496.171,260.123,444.977,1529.26,2136.45,0.569154
min,session_6555326593,user20,0.129769,0.129769,0.199084,0.02831,0.113828,0.007936
max,session_6555326593,user20,4540.69,2174.31,4494.62,14553.5,19144.9,1.5708
range,session_6555326593,user20,4540.56,2174.18,4494.42,14553.5,19144.8,1.56286
mean,session_6706849000,user20,603.098,425.283,354.72,1792.55,2448.55,0.605208
median,session_6706849000,user20,118.443,40,55.0459,532.185,866.987,0.463648
mode,session_6706849000,user20,33,11,160,130,530,1.6
iqr,session_6706849000,user20,525.469,374.806,259.174,1991.62,2649.33,1.10715
stdev,session_6706849000,user20,1332.05,1063.91,836.527,3394.13,4022.73,0.550084
min,session_6706849000,user20,0.480548,0.4662,0.11655,1.09343,1.15586,0.010638
max,session_6706849000,user20,10294,8287.23,6106.38,26013.8,29035.9,1.5708
range,session_6706849000,user20,10293.5,8286.77,6106.27,26012.7,29034.8,1.56016
mean,session_6709396443,user20,766.754,571.564,354.443,2577.98,3272.17,0.721348
median,session_6709396443,user20,166.931,64.2202,57.1429,708.824,974.451,0.651077
mode,session_6709396443,user20,110,16,64,1200,1400,1.6
iqr,session_6709396443,user20,641.258,384.857,304,2411.58,3451.65,1.11569
stdev,session_6709396443,user20,1621.43,1479.56,758.737,5171.34,5876.16,0.571426
min,session_6709396443,user20,0.102009,0.159084,0.102009,0.089826,0.074353,0.002041
max,session_6709396443,user20,18644.5,18344.1,6612.9,57016.8,66915.2,1.5708
range,session_6709396443,user20,18644.4,18343.9,6612.8,57016.7,66915.1,1.56876
mean,session_6710819502,user20,272.835,153.43,189.153,830.584,1125.95,0.654434
median,session_6710819502,user20,97.5111,48,32,277.539,359.198,0.588003
mode,session_6710819502,user20,110,110,9.2,1100,110,1.6
iqr,session_6710819502,user20,285.913,168.042,148.229,750.422,1176.2,1.10148
stdev,session_6710819502,user20,559.036,284.224,496.856,1648.65,2176.14,0.561333
min,session_6710819502,user20,0.124224,0.255363,0.124224,0.003897,0.034678,0.018866
max,session_6710819502,user20,6874.28,3536.36,6220.18,19173.8,22559.8,1.5708
range,session_6710819502,user20,6874.15,3536.11,6220.06,19173.7,22559.8,1.55193
mean,session_6716415729,user20,576.373,358.534,375.395,5649.13,31956.6,0.71127
median,session_6716415729,user20,228.099,133.333,96.7742,1756.45,10082.8,0.720554
mode,session_6716415729,user20,32,130,62,1300,14000,1.6
iqr,session_6716415729,user20,654.646,467.742,325.786,5651.69,26844.2,1.07963
stdev,session_6716415729,user20,917.436,523.146,794.234,10635.4,65774.6,0.569679
min,session_6716415729,user20,0.118934,0.118934,0.142755,0.000003,0.02558,0.039979
max,session_6716415729,user20,9341.19,3933.33,9187.5,106843,613153,1.5708
range,session_6716415729,user20,9341.07,3933.21,9187.36,106843,613153,1.53082
mean,session_7113116081,user20,457.497,328.572,228.924,4442.58,24867.4,0.60569
median,session_7113116081,user20,144.262,96.7742,62.5,1104.31,6120.68,0.463648
mode,session_7113116081,user20,62,62,62,1100,11000,1.6
iqr,session_7113116081,user20,384.714,308.821,193.548,3519.94,20207.4,1.10715
stdev,session_7113116081,user20,899.152,700.847,605.178,10450.7,58048.5,0.595837
min,session_7113116081,user20,0.064683,0.064683,0.082082,0.000003,0.000007,0.016665
max,session_7113116081,user20,10109.8,8562.5,9733.33,149383,725050,1.5708
range,session_7113116081,user20,10109.8,8562.44,9733.25,149383,725050,1.55413
mean,session_7201754386,user20,328.748,171.002,235.252,1027.4,1291.9,0.752049
median,session_7201754386,user20,136.386,55.0459,55.0459,435.543,552.221,0.785398
mode,session_7201754386,user20,120,110,64,150,1100,1.6
iqr,session_7201754386,user20,375.725,185.518,211.039,1036.19,1444.39,1.13125
stdev,session_7201754386,user20,573.308,292.212,516.534,1693.5,2075.42,0.56816
min,session_7201754386,user20,0.102072,0.102072,0.128717,0.093004,0.060343,0.008474
max,session_7201754386,user20,6853.77,2945.45,6201.83,17483.4,22448.1,1.5708
range,session_7201754386,user20,6853.67,2945.35,6201.71,17483.3,22448.1,1.56232
mean,session_7259628766,user20,181.873,136.431,89.6415,524.56,588.583,0.528026
median,session_7259628766,user20,72.2619,43.0108,18.3486,185.086,169.719,0.343621
mode,session_7259628766,user20,110,18,18,120,120,0.79
iqr,session_7259628766,user20,166.826,138.789,71.8942,444.24,540.666,0.846531
stdev,session_7259628766,user20,350.684,267.862,240.138,982.385,1051.15,0.516556
min,session_7259628766,user20,0.052159,0.018854,0.052159,0.024685,0.001799,0.016128
max,session_7259628766,user20,3330.23,2387.82,2726.91,6665.25,6794.7,1.5708
range,session_7259628766,user20,3330.18,2387.8,2726.86,6665.23,6794.7,1.55467
mean,session_7364869744,user20,481.441,304.435,314.803,1602.82,2231.25,0.564588
median,session_7364869744,user20,69.2343,32.2581,32,312.219,628.836,0.463648
mode,session_7364869744,user20,120,64,64,120,1200,1.6
iqr,session_7364869744,user20,354.164,211.009,169.355,1462.28,2704,1.05031
stdev,session_7364869744,user20,1097.85,722.064,850.861,3044.05,3414.94,0.547506
min,session_7364869744,user20,0.204792,0.204792,0.230574,0.095526,0.314986,0.013029
max,session_7364869744,user20,6798.53,6354.84,6225.81,19354.5,20186.9,1.5708
range,session_7364869744,user20,6798.33,6354.63,6225.58,19354.4,20186.5,1.55777
mean,session_7381387393,user20,352.661,190.794,266.735,957.674,917.607,0.827625
median,session_7381387393,user20,105.367,35.7905,78.1431,261.607,252.195,0.785398
mode,session_7381387393,user20,140,46,170,110,110,1.6
iqr,session_7381387393,user20,446.203,184.37,347.397,1005.87,789.872,0.908528
stdev,session_7381387393,user20,607.482,414.357,462.9,1693.75,1610.41,0.538495
min,session_7381387393,user20,0.193087,0.193087,0.244618,0.185201,0.454237,0.165149
max,session_7381387393,user20,4827.61,3486.24,3339.45,12363.6,9364.7,1.5708
range,session_7381387393,user20,4827.41,3486.05,3339.2,12363.4,9364.25,1.40565
mean,session_7381486107,user20,580.335,446.126,288.689,2415.89,5192.59,0.668948
median,session_7381486107,user20,124.063,64.5161,63.6364,549.288,843.109,0.620249
mode,session_7381486107,user20,110,64,64,1100,1600,1.6
iqr,session_7381486107,user20,497.2,320.696,230.659,1816.38,2390.74,0.908978
stdev,session_7381486107,user20,1587.86,1412.36,762.232,13748.4,63856.1,0.511937
min,session_7381486107,user20,0.041169,0.043022,0.041169,0.001671,0.000076,0.005102
max,session_7381486107,user20,27808.1,27562.5,13933.3,338678,2003930,1.5708
range,session_7381486107,user20,27808,27562.5,13933.3,338678,2003930,1.56569
mean,session_7418277337,user20,319.418,257.697,140.229,832.841,871.353,0.422351
median,session_7418277337,user20,138.706,104,19.7044,310.715,279.839,0.165149
mode,session_7418277337,user20,220,220,18,230,110,1.6
iqr,session_7418277337,user20,327.817,301.044,62.1336,702.719,772.978,0.760083
stdev,session_7418277337,user20,657.911,519.733,422.735,1733.56,1790.72,0.496244
min,session_7418277337,user20,0.017811,0.052032,0.017811,0.006697,0.000274,0.009174
max,session_7418277337,user20,6528.49,5207.14,4560,19093.1,21963.7,1.5708
range,session_7418277337,user20,6528.47,5207.09,4559.98,19093.1,21963.7,1.56162
mean,session_7422748595,user20,2242.93,1537.35,1552.9,1666.08,1943.55,0.784577
median,session_7422748595,user20,78.3854,36.6972,40.3226,288.372,558.209,0.785398
mode,session_7422748595,user20,13,9.2,9.2,1200,1400,1.6
iqr,session_7422748595,user20,439.963,221.257,214.37,1380.81,1777.66,0.988041
stdev,session_7422748595,user20,50422.7,35639.5,35672.5,4959.2,3967.94,0.547236
min,session_7422748595,user20,0.007942,0.068781,0.007942,0.04414,0.056774,0.003617
max,session_7422748595,user20,1446670,1022510,1023400,97102.5,33272.9,1.5708
range,session_7422748595,user20,1446670,1022510,1023400,97102.4,33272.8,1.56718
mean,session_7589485664,user20,183.112,138.214,89.2639,499.149,573.634,0.521098
median,session_7589485664,user20,73.3945,40.3226,18.1818,178.63,172.278,0.2783
mode,session_7589485664,user20,140,18,9.2,140,170,1.6
iqr,session_7589485664,user20,180.069,145.455,63.7697,406.308,398.232,0.936584
stdev,session_7589485664,user20,476.979,376.882,303.205,1361,1652.77,0.545544
min,session_7589485664,user20,0.039557,0.108108,0.039557,0.071524,0.110629,0.017092
max,session_7589485664,user20,7021.43,5376.34,4516.13,21827.8,25702.7,1.5708
range,session_7589485664,user20,7021.39,5376.24,4516.09,21827.7,25702.5,1.5537
mean,session_7744994020,user20,349.471,198.102,228.446,1062.81,1484.75,0.708295
median,session_7744994020,user20,138.706,64.2202,56,490.354,664.047,0.752443
mode,session_7744994020,user20,120,120,32,1300,1100,1.4
iqr,session_7744994020,user20,423.471,237.061,205.559,1160.34,1595.59,1.08229
stdev,session_7744994020,user20,530.22,329.657,450.793,1562.02,2153.18,0.556385
min,session_7744994020,user20,0.168237,0.41632,0.168237,0.117405,1.65888,0.01515
max,session_7744994020,user20,3789.52,2408,3449.54,11588.8,14623.1,1.5708
range,session_7744994020,user20,3789.36,2407.58,3449.37,11588.6,14621.4,1.55565
mean,session_7811974792,user20,238.779,174.376,114.494,703.422,842.174,0.537758
median,session_7811974792,user20,48.6621,24,9.17431,215.834,244.691,0.2783
mode,session_7811974792,user20,140,9.2,9.2,1100,1200,1.6
iqr,session_7811974792,user20,259.584,165.138,91.7431,679.841,631.911,1.10715
stdev,session_7811974792,user20,569.432,496.81,301.567,1777.01,2385.14,0.585091
min,session_7811974792,user20,0.089278,0.036689,0.092106,0.002662,0.012414,0.00851
max,session_7811974792,user20,7622.67,6872.34,3297.87,23239.8,29050.9,1.5708
range,session_7811974792,user20,7622.58,6872.3,3297.78,23239.8,29050.9,1.56229
mean,session_8040208148,user20,218.454,135.524,130.121,653.793,807.876,0.573437
median,session_8040208148,user20,84.5079,55.0459,24,208.366,242.949,0.404892
mode,session_8040208148,user20,110,120,9.2,160,110,1.6
iqr,session_8040208148,user20,187.766,140.204,86.2762,561.365,793.04,0.986015
stdev,session_8040208148,user20,423.01,225.34,374.974,1263.05,1503.05,0.544038
min,session_8040208148,user20,0.159847,0.159847,0.208812,0.024513,0.964324,0.014285
max,session_8040208148,user20,4176.8,1495.41,4165.14,11313.9,12651.6,1.5708
range,session_8040208148,user20,4176.64,1495.25,4164.93,11313.9,12650.7,1.55651
mean,session_8104100144,user20,764.732,626.463,303.515,2636.38,3659.44,0.59138
median,session_8104100144,user20,130.231,78.5714,45.8716,452.973,720.669,0.463648
mode,session_8104100144,user20,120,18,64,1100,1100,1.6
iqr,session_8104100144,user20,510.572,336.624,222.601,1868.09,2743.44,0.937819
stdev,session_8104100144,user20,2297.54,2208.05,709.598,9834.64,15039.8,0.530448
min,session_8104100144,user20,0.538648,0.383877,0.054672,0.075785,0.007229,0.004808
max,session_8104100144,user20,62159.6,61937.5,6146.79,248638,346293,1.5708
range,session_8104100144,user20,62159.1,61937.1,6146.73,248638,346293,1.56599
mean,session_8158081424,user20,618.137,466.808,290.25,1631.02,1815.98,0.673495
median,session_8158081424,user20,208.176,120.53,86.28,737.584,697.548,0.588003
mode,session_8158081424,user20,1100,64,18,1200,1200,1.6
iqr,session_8158081424,user20,731.503,528.611,289.591,1959.77,2036.28,0.996303
stdev,session_8158081424,user20,1007.85,871.803,579.543,2455.27,2932.17,0.544989
min,session_8158081424,user20,1.39469,0.40568,0.485673,0.110414,0.490895,0.012323
max,session_8158081424,user20,7232.17,6107.53,5513.76,18807.1,23642.6,1.5708
range,session_8158081424,user20,7230.78,6107.12,5513.28,18807,23642.1,1.55847
mean,session_8348355115,user20,658.007,410.852,390.75,6887.73,34769.9,0.748635
median,session_8348355115,user20,250,125,66.6667,1999.59,10919.9,0.785398
mode,session_8348355115,user20,67,130,130,1600,11000,1.6
iqr,session_8348355115,user20,660.223,372.253,409.677,5877.34,31702.6,1.39353
stdev,session_8348355115,user20,1186.33,952.938,781.661,14920.3,75865.4,0.6333
min,session_8348355115,user20,0.04745,0.04745,0.685636,0.000005,0.000033,0.032775
max,session_8348355115,user20,13163.6,11375,6625,128424,832818,1.5708
range,session_8348355115,user20,13163.6,11375,6624.31,128424,832818,1.53802
mean,session_8442348705,user20,543.732,412.137,290.196,1461.48,1671.71,0.647231
median,session_8442348705,user20,145.47,81.8182,63.8298,535.188,575.842,0.588003
mode,session_8442348705,user20,120,6.4,1300,1100,1100,1.6
iqr,session_8442348705,user20,660.311,427.596,364.506,1691.87,1731.92,0.881639
stdev,session_8442348705,user20,893.583,778.999,483.172,2297.05,2708.37,0.503954
min,session_8442348705,user20,0.166058,0.166058,0.182648,0.301022,0.098454,0.01818
max,session_8442348705,user20,5379.41,4605.5,2779.82,15601.7,14931.9,1.5708
range,session_8442348705,user20,5379.24,4605.34,2779.63,15601.4,14931.8,1.55262
mean,session_8627857957,user20,110.64,62.9542,68.2705,277.704,343.923,0.745156
median,session_8627857957,user20,26.5133,5.83968,16,111.789,169.992,0.687317
mode,session_8627857957,user20,16,9.2,16,140,200,1.6
iqr,session_8627857957,user20,111.166,35.5875,67.6606,322.38,450.536,1.51353
stdev,session_8627857957,user20,186.354,153.949,121.107,431.841,437.507,0.676183
min,session_8627857957,user20,0.3465,0.3465,1.10522,0.650734,0.015854,0.032247
max,session_8627857957,user20,1020.17,807.339,761.468,2580.1,2044.5,1.5708
range,session_8627857957,user20,1019.82,806.993,760.363,2579.45,2044.49,1.53855
mean,session_8658186994,user20,590.815,455.367,282.731,1936.5,2543.68,0.676387
median,session_8658186994,user20,128.102,64.1026,43.078,499.52,689.166,0.643501
mode,session_8658186994,user20,130,64,110,190,11000,1.6
iqr,session_8658186994,user20,497.801,275.229,292.622,2122.81,2619.27,0.980841
stdev,session_8658186994,user20,1240.46,1114.67,598.699,3587.21,4426.18,0.552761
min,session_8658186994,user20,1.97239,0.763359,1.97239,0.014452,1.11851,0.052583
max,session_8658186994,user20,8273.65,7311.93,3871.56,20089.8,22273.9,1.5708
range,session_8658186994,user20,8271.67,7311.16,3869.59,20089.8,22272.8,1.51821
mean,session_8687623726,user20,463.332,349.561,240.737,1605.16,2222.12,0.732007
median,session_8687623726,user20,121.236,57.6923,66.8449,428.553,657.192,0.7299
mode,session_8687623726,user20,120,18,64,1100,1100,1.6
iqr,session_8687623726,user20,404.328,276.339,200.256,1410.5,2178.83,0.937214
stdev,session_8687623726,user20,1042.4,880.519,588.098,3512.46,4429.49,0.525778
min,session_8687623726,user20,0.002746,0.001942,0.001942,0.006942,0.023581,0.006896
max,session_8687623726,user20,10735,8473.12,6591.4,34260,44649.3,1.5708
range,session_8687623726,user20,10735,8473.12,6591.4,34260,44649.2,1.5639
mean,session_8827133363,user20,479.168,294.652,292.967,4665.55,25927.3,0.846155
median,session_8827133363,user20,205.184,66.6667,125,1517.56,7864.41,0.889377
mode,session_8827133363,user20,62,62,62,1300,11000,1.6
iqr,session_8827133363,user20,487.381,312.5,301.304,4165.17,21478.8,1.2925
stdev,session_8827133363,user20,860.559,661.774,599.657,12999.9,97090,0.603697
min,session_8827133363,user20,0.02919,0.02919,0.040986,0.000002,0.000001,0.018516
max,session_8827133363,user20,17467.4,17400,14250,360886,3244580,1.5708
range,session_8827133363,user20,17467.4,17400,14250,360886,3244580,1.55228
mean,session_8833850952,user20,249.047,143.844,176.659,663.638,807.679,0.807434
median,session_8833850952,user20,83.0823,36.6972,52.7585,215.594,268.356,0.837981
mode,session_8833850952,user20,110,64,100,250,1200,0.79
iqr,session_8833850952,user20,227.121,112.724,150.991,557.749,656.02,0.817835
stdev,session_8833850952,user20,591.547,415.525,432.895,1610.5,1997.96,0.515247
min,session_8833850952,user20,0.214362,0.237417,0.214362,0.047905,0.028588,0.016392
max,session_8833850952,user20,8056.1,5145.45,6304,20324.1,23811.3,1.5708
range,session_8833850952,user20,8055.88,5145.22,6303.79,20324,23811.3,1.5544
mean,session_8947762393,user20,363.75,237.093,201.374,3599.78,25325.3,0.623767
median,session_8947762393,user20,176.777,125,62.5,1368.28,8423.18,0.463648
mode,session_8947762393,user20,62,62,62,1300,11000,1.6
iqr,session_8947762393,user20,352.596,234.409,187.5,3298.49,22747.6,1.21203
stdev,session_8947762393,user20,563.052,386.768,450.551,6840.46,52053.4,0.607722
min,session_8947762393,user20,0.073681,0.040264,0.1155,0.000001,0.000025,0.01818
max,session_8947762393,user20,8535.08,5812.5,6250,117311,914731,1.5708
range,session_8947762393,user20,8535.01,5812.46,6249.88,117311,914731,1.55262
mean,session_9064183032,user20,1704.91,1140.25,1165.45,7491.45,41424,0.752844
median,session_9064183032,user20,197.642,125,86.0315,1670.32,10764.7,0.785398
mode,session_9064183032,user20,62,62,62,1300,11000,1.6
iqr,session_9064183032,user20,470.979,291.331,250.794,4831.71,32651.7,1.19252
stdev,session_9064183032,user20,81934.7,58108.4,57766.4,106251,117494,0.590203
min,session_9064183032,user20,0.19305,0.0551,0.19305,0.000003,0.000114,0.010929
max,session_9064183032,user20,6117400,4338470,4312800,7829060,4719160,1.5708
range,session_9064183032,user20,6117400,4338470,4312800,7829060,4719160,1.55987
mean,session_9086606611,user20,298.332,219.706,153.155,880.338,1069.25,0.540159
median,session_9086606611,user20,81.9738,40.3889,25.641,259.615,321.687,0.399258
mode,session_9086606611,user20,120,18,28,1200,1100,1.6
iqr,session_9086606611,user20,302.431,201.141,116.485,846.968,1031.49,0.932315
stdev,session_9086606611,user20,601.518,470.402,397.288,1590.49,1841.19,0.526336
min,session_9086606611,user20,0.094562,0.091739,0.022935,0.00176,0.005438,0.011904
max,session_9086606611,user20,6699.35,4908.26,4559.63,12269.9,12292.6,1.5708
range,session_9086606611,user20,6699.25,4908.17,4559.61,12269.9,12292.6,1.55889
mean,session_9160177818,user20,2084.56,1418.37,1453.15,6205.81,6837.95,0.795518
median,session_9160177818,user20,68.7079,32.2581,36.6972,306.349,427.712,0.785398
mode,session_9160177818,user20,120,64,18,110,1100,1.6
iqr,session_9160177818,user20,309.928,190.951,179.419,1102.66,1843.13,1.0142
stdev,session_9160177818,user20,39010.5,27499.3,27673.6,108796,107211,0.550558
min,session_9160177818,user20,0.081037,0.081037,0.299536,0.006461,0.199397,0.006493
max,session_9160177818,user20,977568,689118,693366,2726210,2685970,1.5708
range,session_9160177818,user20,977568,689118,693365,2726210,2685970,1.5643
mean,session_9395770534,user20,649.453,364.484,451.801,7154.51,41160.2,0.790665
median,session_9395770534,user20,225.347,96.7742,125,1684.4,9337.48,0.785398
mode,session_9395770534,user20,32,130,67,1200,12000,1.6
iqr,session_9395770534,user20,588.66,374.426,391.74,5875.7,28028.7,1.29147
stdev,session_9395770534,user20,1261.33,804.258,1014.4,16854.3,105091,0.599647
min,session_9395770534,user20,0.079923,0.079923,0.120715,0.000001,0.000007,0.021736
max,session_9395770534,user20,11839.6,9750,11000,175989,1087550,1.5708
range,session_9395770534,user20,11839.5,9749.92,10999.9,175989,1087550,1.54906
mean,session_9510628888,user20,251.036,196.598,114.65,2327.18,12608.4,0.294185
median,session_9510628888,user20,45.6198,18.7028,0,161.62,931.163,0
mode,session_9510628888,user20,62,62,62,1300,13000,1.6
iqr,session_9510628888,user20,240.37,187.5,66.6667,1720.3,9500.84,0.463648
stdev,session_9510628888,user20,643.886,549.819,351.449,8016.45,39452.2,0.477443
min,session_9510628888,user20,0.075677,0.075677,0.07645,0.000002,0.000013,0.025635
max,session_9510628888,user20,14343.3,13866.7,5733.33,229327,1133490,1.5708
range,session_9510628888,user20,14343.2,13866.6,5733.26,229327,1133490,1.54516
mean,session_9586183316,user20,275.894,186.829,154.088,818.521,1135.39,0.743823
median,session_9586183316,user20,78.9204,24.1935,40,289.617,396.204,0.785398
mode,session_9586183316,user20,140,9.2,170,1200,170,1.6
iqr,session_9586183316,user20,320.271,143.966,180.28,780.508,1027.41,1.24436
stdev,session_9586183316,user20,612.314,542.226,313.723,1991.45,2755.05,0.590997
min,session_9586183316,user20,0.781861,0.824331,0.130157,0.254277,0.119915,0.027771
max,session_9586183316,user20,10318,9093.75,4875,35167.3,48496,1.5708
range,session_9586183316,user20,10317.3,9092.93,4874.87,35167,48495.9,1.54303
mean,session_9641947867,user20,622.559,436.201,364.603,7599.99,52758.3,0.447169
median,session_9641947867,user20,133.003,64.5161,32.2581,924.759,4723.98,0.211093
mode,session_9641947867,user20,32,62,62,1100,12000,1.6
iqr,session_9641947867,user20,625,401.064,266.667,5178.77,29019.7,0.785398
stdev,session_9641947867,user20,1908.79,1353.71,1369.43,43048.1,443903,0.527856
min,session_9641947867,user20,0.019365,0.00866,0.01732,0.000083,0.022278,0.015706
max,session_9641947867,user20,64120.2,43400,47200,1364260,10914100,1.5708
range,session_9641947867,user20,64120.2,43400,47200,1364260,10914100,1.55509
mean,session_9646127676,user20,542.889,338.935,338.872,1875.22,2364.86,0.622787
median,session_9646127676,user20,125.857,64.2202,56,422.101,650.518,0.546789
mode,session_9646127676,user20,140,32,64,1100,1200,1.1
iqr,session_9646127676,user20,397.378,255.319,203.009,1401.27,1944.1,0.93199
stdev,session_9646127676,user20,2364.58,899.954,2201.45,8526.33,9230.61,0.513406
min,session_9646127676,user20,0.119147,0.091575,0.084012,0.008043,0.00156,0.007143
max,session_9646127676,user20,54498.3,12510.6,53750,208966,246359,1.5708
range,session_9646127676,user20,54498.2,12510.5,53749.9,208966,246359,1.56365
mean,session_9708106289,user20,233.405,166.133,119.832,649.332,753.996,0.655638
median,session_9708106289,user20,57.7716,25.641,21.2766,274.25,305.166,0.588003
mode,session_9708106289,user20,160,9.2,64,1100,1200,1.6
iqr,session_9708106289,user20,278.773,170.649,111.542,693.967,732.622,1.20325
stdev,session_9708106289,user20,416.998,349.802,253.095,1099.66,1289.85,0.587919
min,session_9708106289,user20,0.160668,0.167813,0.160668,0.017635,0.083465,0.004484
max,session_9708106289,user20,3493.89,3464,2422.02,8612.44,9741.33,1.5708
range,session_9708106289,user20,3493.72,3463.83,2421.86,8612.42,9741.25,1.56631
mean,session_9740386657,user20,574.51,450.139,229.637,5905.83,45464.6,0.55892
median,session_9740386657,user20,197.642,125,62.5,1584.56,10121.1,0.291457
mode,session_9740386657,user20,62,62,62,1300,12000,1.6
iqr,session_9740386657,user20,513.722,437.5,200,5050.61,33827.1,1.10715
