session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_9395770534,user20,7,1.7127698313,116.5050211,59.122439113,36.03341729,14.115713449,12.177905679,176.12119483,1.7127698313,30.832976877,21.554964586,36.194733753
session_9510628888,user20,8,1.4788551785,102.05293491,52.155665975,7.6066620462,7.7877885144,18.451381356,157.05881652,32.132445892,1.4788551785,33.03433875,70.043791666
session_9586183316,user20,3,8.2418702312,40.086243942,51.109187006,8.2418702312,21.66521882,13.067926812,89.805742248,36.627095141,19.447838897,39.935114234,30.59884239
session_9641947867,user20,7,3.03789247,117.97645045,56.472588194,25.375053574,5.7722352753,10.061091219,174.29201665,3.03789247,17.428349777,16.308467751,43.345553707
session_9646127676,user20,4,0.0623250883,95.042219462,44.600116255,8.7326865869,0.0623250883,4.7702932176,152.85735808,8.753502159,3.5326624672,15.540622706,43.103964548
session_9708106289,user20,8,0.5162482426,87.368385613,43.670145961,3.6067375238,5.0803274681,11.948741315,144.5581714,26.157097132,0.5162482426,26.112148555,56.365874689
session_9740386657,user20,7,3.247380692,109.39267541,52.177432292,22.99340392,6.0524988901,8.5282901909,158.90121657,3.247380692,17.143372172,17.635736891,38.976790846
session_9753314758,user20,4,1.2291741754,84.772655817,39.28743534,9.215835094,1.2291741754,2.0491653855,138.88214804,5.5580770123,7.2870814856,12.717352212,31.956783802
session_9969404865,user20,9,12.292284856,105.10138867,49.612170194,16.595410602,15.615649355,23.129435684,168.04922028,35.541448217,12.397794332,12.292284856,63.151902306
session_0080153528,user21,8,0.6588858192,85.134834779,44.874805303,3.2452568181,4.9563790463,10.777750178,136.26968777,25.244814196,0.6588858192,27.042190603,54.918896865
session_0200062241,user21,5,3.1891782808,67.22899871,39.027467175,9.4345158493,7.5081655847,3.1891782808,99.368334973,11.266809703,13.59979848,19.039603461,24.216795133
session_0280333168,user21,8,0.9000638259,101.60059974,47.749680168,7.5393803229,2.5066701266,11.479092973,158.63083285,19.763765378,0.9000638259,21.64078296,57.85440307
session_0334337435,user21,4,0.9628247399,87.165464333,41.773894074,8.147792734,0.9628247399,3.6594605337,148.53471324,8.6501921006,5.1442210437,15.211537465,37.596498731
session_0477165267,user21,8,0.7098806749,84.87220355,38.822377386,3.2781313434,2.9918410122,8.4625645163,144.95309397,20.460775562,0.7098806749,23.044254524,49.904384256
session_0481319242,user21,8,0.8189675571,88.500382707,36.603412182,4.0829318141,2.8561569085,8.8481868199,150.35833137,19.763069723,0.8189675571,23.175334643,51.51062245
session_0486100880,user21,8,0.338275779,104.93619378,49.684150131,7.9025618341,2.8703239309,12.478183115,161.63627686,21.185729275,0.338275779,22.823316196,61.891509147
session_0489826159,user21,8,0.3821872843,102.78076088,52.28509982,7.2230346674,5.9377349701,16.270874022,160.29376552,28.856127631,0.3821872843,29.441851799,68.118368324
session_0546058817,user21,3,15.472371184,21.331834821,26.932870681,15.472371184,47.018870586,33.44930082,96.238733918,70.780558548,37.849913179,69.801238169,43.772840697
session_0733000199,user21,4,0.6556430637,102.16439247,46.816444905,11.423688949,0.6556430637,6.6598047168,156.46515874,8.6205043848,5.0401518196,14.230241641,45.31884052
session_0733542929,user21,8,0.4854405276,98.307673447,49.952094854,6.6229072683,2.5476110531,10.757938228,154.22539822,20.246601906,0.4854405276,22.85143009,57.234265336
session_0742860772,user21,4,1.9041023163,91.555591653,39.763232109,13.046096215,1.9041023163,3.0329106449,151.42668898,3.3927852824,10.053800866,11.729585566,32.284749799
session_0900979755,user21,4,0.8739338057,96.784309661,47.315246621,7.4944873792,0.8739338057,7.2085461251,143.7669937,13.539388663,2.020800497,17.993602688,49.003891041
session_0906940447,user21,3,3.5034717693,44.873426238,31.623893237,3.5034717693,14.950312757,8.7041268355,86.246004047,28.928197431,13.724537318,35.081776832,29.244893979
session_1065465945,user21,3,2.7393235244,40.52734808,24.945299797,2.7393235244,16.005901346,9.4389492338,100.82865036,31.076536412,14.013085367,33.238754457,27.748302616
session_1193964670,user21,8,0.1416550371,99.672620173,49.933399113,6.4367158119,3.1578821344,11.925225152,150.97141257,22.162149739,0.1416550371,24.676491931,60.134743145
session_1376706431,user21,8,0.8093040468,89.345118004,42.247618407,4.754487567,1.4068556937,7.078935777,147.26459068,16.387238313,0.8093040468,20.196116221,48.508500571
session_1433757576,user21,5,2.2098374461,66.233033744,35.34350766,5.4004400528,4.9079502115,2.2098374461,118.3364943,12.465850084,8.4396178475,19.464992257,28.403400333
session_1583520841,user21,3,0.9533580959,62.872886642,24.581108558,0.9533580959,5.9199394314,5.3229196293,128.98768607,20.473228261,4.6910643994,23.288639228,35.671325525
session_1750660101,user21,8,1.0956063958,86.283582346,42.978300679,3.6050904172,7.2185062724,14.091498673,146.43592155,30.293559691,1.0956063958,33.020834168,60.716597779
session_1809941518,user21,4,1.4208821872,90.458945292,45.671836551,6.1827490822,1.4208821872,6.3088954405,132.82260419,14.060551179,2.3912247869,19.280830048,45.974508595
session_1840315251,user21,4,0.4310937239,101.07124365,48.26779978,10.585857622,0.4310937239,6.4876044928,153.32495939,9.2433601573,4.2579508353,15.300049087,45.97908362
session_2037079652,user21,2,1.9195623343,55.164659247,1.9195623343,23.125758495,32.170820199,21.06861772,147.10820833,34.78062306,37.743932259,43.017344276,28.906197386
session_2305469177,user21,4,2.1392982005,100.40487696,50.102479128,14.895864454,2.1392982005,5.078234904,151.72888345,5.0119609576,9.5097146169,14.475645061,39.812856515
session_2328375850,user21,4,1.6139659287,90.535368019,45.792128715,6.2032675154,1.6139659287,6.6328263926,132.64644021,14.589563643,2.4607613899,18.43165911,46.083026205
session_2342087686,user21,8,0.2434460476,99.110438095,47.571834157,6.2483049647,4.0749126072,13.154039112,155.7010436,24.36470575,0.2434460476,24.105834529,61.210729263
session_2383353199,user21,9,0.1760278376,111.4958342,56.760051346,28.77029531,14.346041347,16.163370809,169.3620105,14.445706641,24.20466605,0.1760278376,40.332671264
session_2390471388,user21,4,1.4116267058,85.457007562,36.832280165,4.6444719788,1.4116267058,5.8272845394,145.22267737,14.503831747,2.0351413195,18.897126427,43.693584843
session_2393247628,user21,9,1.9106386673,129.98727434,69.868081849,40.153846792,22.828746143,26.174216926,178.73599635,22.085719347,33.412501668,1.9106386673,51.32942646
session_2423707028,user21,7,3.5047485035,98.39539866,52.745971649,21.839774237,7.4287918324,6.5792375859,132.61509881,3.5047485035,19.257826047,15.681612609,31.546843804
session_2433324095,user21,8,5.6212451832,82.156212839,24.496823282,5.7025711866,5.8065494332,9.4249882642,151.02808946,19.868168622,5.6212451832,25.736685104,45.734290132
session_2468580134,user21,8,0.5316496464,94.750871185,44.494503417,5.6206233274,2.7922370497,10.081785377,154.14216357,20.375329776,0.5316496464,22.761246262,55.643255557
session_2472958094,user21,8,2.1880087571,104.31628524,50.519780851,9.2455417763,2.3429335754,11.197337704,156.22344062,17.576113218,2.1880087571,23.377760629,57.27840243
session_2476629136,user21,4,1.1486151129,110.25383537,51.580493106,12.376253832,1.1486151129,9.7559075211,163.51340329,11.938896056,3.9821604898,17.450653779,53.745202538
session_2547686354,user21,8,0.5312934787,95.06582097,45.111662381,5.7215943993,3.4483181743,10.732157181,154.31295933,21.609822252,0.5312934787,25.063517,57.555447469
session_2681498481,user21,8,0.7906371855,98.88188931,50.072297758,6.7799547701,2.5377853348,10.458896809,143.38530244,19.519811184,0.7906371855,22.490870874,56.618771518
session_2776997709,user21,8,1.3667548016,90.528726805,45.321208296,5.5952683223,1.4729710049,7.2654606328,144.48029392,15.858028774,1.3667548016,20.088599099,48.063491565
session_2778964895,user21,9,2.9149580433,119.27535382,63.417279627,44.604209215,26.608796364,24.307332709,185.18747659,18.18096938,41.810032811,2.9149580433,38.312643104
session_3172695640,user21,8,0.5292412895,84.444060069,39.647659659,3.0094497272,3.8882168863,9.5174464088,143.54050819,22.711908604,0.5292412895,24.672741198,51.922952
session_3290502212,user21,4,1.0914696486,99.541635234,46.659713151,7.5337549792,1.0914696486,8.7910221806,156.34345694,15.483782633,1.2209881241,19.754767314,52.909905958
session_3318991223,user21,8,0.221907359,95.180256976,48.560308163,5.2661811019,4.4309872191,12.697783258,145.77723811,25.11316228,0.221907359,26.589846164,60.252831119
session_3358945008,user21,8,1.0965495458,92.53044597,48.894359842,5.6918393123,5.2626960564,12.678303052,155.59745629,25.655236151,1.0965495458,29.499492236,59.888165388
session_3372500548,user21,4,3.9663482835,90.570328502,46.918479369,12.968502248,3.9663482835,5.2381191624,124.70091238,7.6840153933,10.797610883,16.426315357,35.157619011
session_3382231612,user21,4,0.6645215739,104.42983857,44.299087519,10.943217384,0.6645215739,7.7285094032,162.42442104,10.169367183,4.0714138927,16.594144679,49.125956396
session_3473124800,user21,5,1.7388581361,50.954469952,27.139432239,4.0177682007,7.9846488007,1.7388581361,106.31021676,14.811466455,11.56553318,22.209058956,20.097253299
session_3519941915,user21,10,6.5364675363,19.087080789,33.683555219,32.126089781,48.720608721,23.677379517,72.098819212,44.087689137,58.036071293,55.456244241,6.5364675363
session_3520348621,user21,4,0.6837520711,91.221086523,42.396489526,5.7923482084,0.6837520711,6.2064069413,148.55628357,13.671775533,1.4401197343,18.689867792,46.62472994
session_3567705649,user21,3,0.9277071799,62.443782325,34.551664395,0.9277071799,6.6126777887,6.032888633,114.54607018,22.695671632,4.5433763044,24.587178605,37.471173273
session_3735387695,user21,3,1.4932506532,55.338999026,31.194689279,1.4932506532,7.0161424632,4.2504236759,123.82085702,20.068240915,6.7064120627,26.148852417,30.475677676
session_3835613161,user21,4,0.6100290456,102.29832772,49.523047093,9.0538306753,0.6100290456,7.8378095365,157.4849629,12.813784593,1.9199288832,18.028718477,51.868237108
session_3985625607,user21,5,1.4078783147,75.538636426,34.860290222,6.5724053322,1.8549521904,1.4078783147,132.6737045,7.6297125025,6.9121838797,14.886325958,29.072267786
session_4010993370,user21,8,0.3975038786,105.7358563,50.660897429,7.8530421904,5.2440801422,15.811294353,163.63462823,27.046484071,0.3975038786,28.458730522,68.340156562
session_4052774787,user21,7,4.4358330195,107.76526723,53.319248703,32.412092247,13.877307246,12.049982572,168.53010215,4.4358330195,29.563792553,17.640418386,32.161048145
session_4054218608,user21,8,0.9490262453,103.84430142,49.945122673,8.4428768979,1.2401979258,9.7376571138,160.19295382,16.148982692,0.9490262453,20.648663064,56.473468754
session_4059384344,user21,8,0.1812240718,101.14010408,49.69636773,6.8565337005,3.0886123926,12.262278234,156.71091304,22.094147543,0.1812240718,24.346483456,60.779600497
session_4219416265,user21,4,0.9911284479,91.685174337,42.514461305,6.5291424209,0.9911284479,6.5228313758,147.91227511,13.437316936,2.3195518502,17.711226485,45.666071728
session_4282931799,user21,8,2.0226405692,98.302002576,44.38562647,6.6745031537,9.876095161,19.736128602,161.19128296,36.003145669,2.0226405692,33.998820645,71.602963619
session_4361518375,user21,4,1.7806469678,81.188955724,36.493775523,3.7100432346,1.7806469678,4.9889937802,142.37288219,15.039596127,1.9731083462,18.436734222,42.086389562
session_4371791049,user21,4,1.4256429678,97.154322245,36.510473802,7.7312438444,1.4256429678,7.9265766407,159.65461993,13.759974937,2.7517148627,18.071945839,49.171084381
session_4741380705,user21,4,0.209098647,99.207916378,46.399363336,8.4645617993,0.209098647,6.6713288147,154.78434795,11.472434017,2.2235475622,16.539549175,48.467729732
session_4803913319,user21,4,0.9984336963,99.45825815,47.513618147,8.5791663176,0.9984336963,7.9314489958,150.54066529,13.224417302,2.5592542518,20.589806524,50.462682782
session_4873496968,user21,8,3.3340949495,93.192469088,55.294694955,6.5983938883,11.724614307,20.121847173,129.87445951,38.400096007,3.3340949495,39.898273525,70.885845442
session_4979913965,user21,3,2.6885339866,62.225744787,30.886482395,2.6885339866,5.4167909943,3.7470559018,115.89852092,16.597231963,6.6944492967,21.475928813,29.989534314
session_5035531254,user21,8,0.6675526403,94.814816186,49.301467263,5.7003097087,3.2789640739,10.592541789,142.44601459,21.416738122,0.6675526403,26.314978608,57.148754871
session_5036841847,user21,8,0.0862397884,91.058483728,44.488298832,4.3345013768,3.5850590842,10.72580766,148.76729732,22.924765193,0.0862397884,25.278762789,56.219073311
session_5158497089,user21,3,5.3406706602,34.791080755,13.990157593,5.3406706602,19.194399037,9.2726269838,108.38889708,30.038183043,19.416775917,37.494603613,22.489286963
session_5226344095,user21,4,2.700700012,81.335705994,27.637792529,8.366196045,2.700700012,3.1268391726,148.29478545,7.9998158734,8.0717632636,15.210507655,32.433412094
session_5503732650,user21,5,1.0798170659,65.906678575,33.09481912,5.6430359123,4.1345046841,1.0798170659,117.82011287,10.011377096,8.8058675181,15.012422539,24.644052355
session_5539806413,user21,10,3.8100005465,28.314988331,35.876780169,23.939749722,32.921342055,13.192533963,95.578438102,28.098205285,43.039878549,40.427164041,3.8100005465
session_5617203219,user21,8,1.6947777008,87.033303063,48.150185822,4.1408440325,9.049634841,16.174567988,136.05550998,33.92239505,1.6947777008,34.055249147,63.63914973
session_5679261469,user21,4,1.2311543265,86.536722244,45.440718961,6.3903389577,1.2311543265,4.2416942414,132.17775941,11.460937994,3.3168603742,18.483110741,41.406341024
session_5764163634,user21,3,2.5808997676,55.975611871,16.840383422,2.5808997676,8.553355931,5.0221462531,126.98586088,19.855843155,9.1782681435,25.044151389,29.303369619
session_5896454946,user21,8,2.5851383489,78.327245075,44.216389984,2.9093058587,8.9457372257,13.332166973,126.61633889,31.562848638,2.5851383489,33.359360669,56.536821798
session_6144427038,user21,4,1.8499675609,98.37017755,42.292557969,13.301805116,1.8499675609,5.6454300974,157.82662113,6.1859399762,8.6494780659,13.75668921,39.281738186
session_6350129821,user21,4,4.048388311,73.92788963,38.140658503,5.7009435457,4.048388311,4.1581667512,115.67166833,13.352447187,6.9349813858,19.442632656,33.269846454
session_6410652005,user21,8,0.8644257518,100.54066199,44.714275626,7.3646246513,1.2452905662,9.1080903168,158.83125615,16.08820464,0.8644257518,20.654356426,54.708281069
session_6509977206,user21,4,0.6051898719,99.430559338,44.590709603,10.213615245,0.6051898719,5.9701481905,158.95658428,9.1998972612,4.3143692599,16.023589677,45.854753356
session_6551197562,user21,9,4.0655713077,98.033656269,40.547490595,22.283903577,8.7949915307,8.3301475114,160.87132108,5.8455146855,20.235151693,4.0655713077,29.626374349
session_6606428021,user21,9,4.1041329378,99.749240065,59.069268972,32.039466419,20.483420596,17.010131607,131.51128301,16.775045332,32.433956189,4.1041329378,31.591285461
session_6723163956,user21,10,6.0205903428,54.585370407,28.597642944,43.47533031,43.006479289,22.289752408,129.12091536,25.726484409,61.299777331,39.706675594,6.0205903428
session_6747468371,user21,5,3.3702442848,80.057371078,32.448160498,10.60738455,3.8930868098,3.3702442848,141.83641478,7.019764997,10.982908562,15.176165947,28.564341124
session_6803917267,user21,4,1.1121073781,96.501843545,45.433073711,7.0328710206,1.1121073781,7.6066962336,154.87836743,14.82545979,1.369032795,19.426411424,51.084468255
session_6889521442,user21,3,8.6702302361,25.830009615,13.730452625,8.6702302361,28.003360703,14.885092736,102.03143113,40.126636854,26.750475689,47.349071752,23.727254667
session_6891188294,user21,4,1.0483184114,106.78958376,48.887419946,12.919574873,1.0483184114,7.9998156716,162.38405696,9.2246101108,5.5829551691,12.90307165,47.69988221
session_6905592155,user21,4,0.9007851999,97.234443843,49.09258953,7.9912604666,0.9007851999,7.0086101093,153.30937448,13.281938523,1.9883101379,18.789364608,49.75827236
session_7004712385,user21,9,1.0367743898,124.8378853,63.28666848,31.068280848,13.890070049,18.784192222,181.27610318,15.340619205,23.035489468,1.0367743898,49.538456795
session_7053852427,user21,8,0.4788186406,103.3138033,50.88393959,7.294414679,5.5514413235,16.024642715,159.44181478,27.959282681,0.4788186406,28.689636772,67.295582288
session_7208965815,user21,7,5.1160528591,82.180030406,24.515093968,20.267730282,10.893837659,5.8550344048,154.65026497,5.1160528591,22.981988213,18.233148256,23.096818623
session_7288721890,user21,9,4.5082909053,130.98513051,61.497952518,48.67625765,27.245929239,26.672034261,195.28533426,16.768346436,44.106399473,4.5082909053,42.700865172
session_7346200874,user21,8,0.6737626568,109.88824503,54.874587516,9.375807839,4.3648713394,15.17203755,164.82854038,24.378909483,0.6737626568,26.279087293,67.846336213
session_7553909619,user21,8,0.4521094844,94.164724505,45.615924411,5.4689914418,2.2270016707,9.5501504055,150.09651495,19.364011344,0.4521094844,22.172305507,54.042418651
session_7756203951,user21,8,0.5268238959,94.699942006,48.640353158,5.599939651,5.4208889659,13.501811521,152.77567198,26.640608299,0.5268238959,28.774337309,61.814109025
session_7800887945,user21,8,0.5836366284,89.364446558,39.020605486,4.2500875872,2.4207987456,8.6146601817,149.13146915,19.170378094,0.5836366284,21.716392005,51.163257009
session_7938590802,user21,8,2.1679194919,109.74248467,58.473026896,9.8504664502,10.662370427,23.233084647,163.73738821,38.314730844,2.1679194919,36.545279532,79.821467061
session_7953065762,user21,9,1.1776472257,118.93607469,61.392268943,28.814045807,13.46307539,17.285932112,172.58407083,15.491741989,21.977693326,1.1776472257,47.198818543
session_8050711676,user21,4,1.844888333,89.657695772,38.65892611,12.018381965,1.844888333,3.330637686,161.43062023,4.7292750145,9.01966068,13.984554217,33.434254352
session_8067504883,user21,8,0.2997925053,105.84392298,52.293090571,8.0217788024,3.9504848721,14.276020663,161.85266726,24.171331315,0.2997925053,26.011608896,65.454435182
session_8136000837,user21,4,0.7647987267,99.356305827,45.214847994,8.0255452112,0.7647987267,7.9673352976,156.31386742,13.65463442,1.9138749695,18.38123614,50.66737605
session_8452199606,user21,3,1.8467441275,73.346268742,37.755051225,1.8467441275,4.1519518661,6.5621921017,136.20593276,20.745372539,1.905775744,24.306812519,43.586935384
session_8456906043,user21,9,9.1120439074,142.80794553,79.185045852,58.584309904,33.915533126,34.2493685,200.82308407,21.652342447,52.721356889,9.1120439074,48.05340716
session_8534613968,user21,3,1.3726968119,67.587983871,39.538770454,1.3726968119,10.842424521,13.212472155,119.31435915,34.02285277,4.1398533319,36.587727698,52.136262602
session_8667951419,user21,8,0.4561401833,101.13274112,49.313710938,7.2305789939,1.9997742418,10.500296621,156.25692768,18.861975973,0.4561401833,21.651211745,57.579856954
session_8675020847,user21,5,0.9096665153,69.029052908,32.840795972,5.8695262308,3.0332332579,0.9096665153,125.55963372,8.5877551719,8.0486583751,15.111832744,25.614868641
session_8692091533,user21,8,0.8161440451,105.89104182,52.506305382,8.4839932515,2.941982787,12.761734335,156.4413211,20.885332376,0.8161440451,26.20287737,62.46537698
session_8847581248,user21,9,1.8841776863,127.73379012,67.928902864,35.239957184,19.628303328,24.607891064,185.40888691,23.001507113,27.805135302,1.8841776863,54.461501317
session_8957360206,user21,7,1.9881249225,94.760082684,49.339963157,20.909894042,7.0143122093,4.7117467083,140.70618906,1.9881249225,18.588605896,18.907525656,30.468648149
session_9131427195,user21,4,0.4257563969,100.45282656,47.539274367,11.362539509,0.4257563969,5.3924359555,157.64398221,7.4134599195,5.1461721085,15.084485709,44.25450194
session_9276258841,user21,8,0.985472342,109.91440107,55.312935206,9.2990014513,5.7530866621,17.500604712,163.38391406,28.029504373,0.985472342,29.018901602,70.653445373
session_9323584179,user21,8,1.0556637689,87.771486601,49.48559765,4.7591849523,2.761935501,8.1240952537,136.12548149,19.180318697,1.0556637689,23.150276975,50.308278426
session_9339150212,user21,8,0.2055062052,101.74848988,47.876548931,6.8715385105,3.6954321061,13.073026776,159.78680614,23.489815444,0.2055062052,23.576287866,62.156756566
session_9532666676,user21,8,0.3826113601,106.78136502,52.65207933,8.1711790233,4.8091967549,15.690880831,162.40567298,26.265366314,0.3826113601,27.614982863,67.800197291
session_9814859818,user21,6,5.2594227863,118.7660141,189.95096765,144.14905939,183.14561193,156.1236547,5.2594227863,199.18490938,178.3382188,202.0706113,147.66626452
session_9913386649,user21,3,2.0147318766,46.318889348,23.931337227,2.0147318766,9.6639851182,3.5826546905,114.88478365,20.321651317,10.460200314,26.233499157,23.722056357
session_9938110038,user21,4,1.1354472926,99.49903871,47.197310609,12.485358796,1.1354472926,5.4237638064,150.04075143,6.6792593572,7.1064660363,11.608791626,40.658833295
session_0071280153,user23,8,0.9217247559,101.67700121,49.166648479,7.9481918797,1.5600128519,9.500025289,158.37662448,16.642433406,0.9217247559,20.673057415,55.803936836
session_0104431977,user23,7,1.2973863021,96.862680589,40.800433885,19.970664412,5.5627624712,4.6876162148,160.15396091,1.2973863021,17.098872773,14.552503406,30.839755794
session_0139259699,user23,8,1.47896411,85.483731485,32.784508161,3.7781466932,3.3434632318,8.3701385871,149.88474304,19.688834469,1.47896411,23.000952797,49.554792776
session_0466343682,user23,4,1.8243937906,85.074250524,42.041564679,9.2822706157,1.8243937906,2.912423097,134.42261535,6.9407867031,7.2612770489,16.503749719,33.979526431
session_0542118784,user23,8,0.5249641835,95.169975158,46.439849483,5.9128525392,1.7246369261,8.9784359895,150.77432705,17.892130962,0.5249641835,20.869722497,53.04575842
session_0576615536,user23,5,1.4919083401,71.502582553,36.707282803,5.657726545,3.2236611589,1.4919083401,122.99928557,10.125118533,6.9273026315,18.437443383,30.325346451
session_0590731055,user23,7,2.3408522053,103.32100534,44.607363116,17.94605091,3.0037197555,5.3236376667,164.05366446,2.3408522053,12.616417496,13.62716816,37.376559665
session_0672015823,user23,4,0.8072153653,97.425612691,42.567959517,11.322259256,0.8072153653,4.8019663764,157.6845656,6.6701668377,6.2597859475,14.602666094,41.258497158
session_0697506648,user23,8,0.3582298531,100.7436588,50.881696227,6.9783885332,2.8606826818,11.308945836,150.28481459,20.807410451,0.3582298531,23.889645484,59.577689977
session_0750796173,user23,8,0.2603094203,95.196624095,46.456763948,5.7047983044,2.3390890262,9.8221165768,153.1338329,19.60535065,0.2603094203,22.989148019,55.210296251
session_0804596914,user23,4,0.6921823732,89.111267055,43.065908749,7.3187024026,0.6921823732,4.2377145018,149.95104234,10.162371716,3.4776568277,16.779266616,41.519260744
session_0926211887,user23,8,1.2580688841,94.339744457,47.052043376,6.3616280328,1.7980443068,8.0624018871,147.90256164,16.592127291,1.2580688841,23.17403389,52.24956049
session_0948424341,user23,4,0.7661840706,107.7646586,50.27966997,12.325510941,0.7661840706,8.3512136677,162.86277677,10.091823333,4.5035586906,14.698902761,50.028488508
session_1414301302,user23,7,4.2726994569,124.10039784,69.321372192,48.607818938,22.939433072,18.810474304,185.60095361,4.2726994569,44.253224378,22.61332176,34.322565334
session_1432891120,user23,8,0.1670868582,99.443862664,49.938235513,6.4051908097,4.4070859236,13.622451708,156.27986122,25.16647715,0.1670868582,27.15573958,62.90552159
session_1529049484,user23,8,0.8383068886,105.13171328,53.176418222,8.0515073,6.372305375,17.151672655,159.55665561,29.256532606,0.8383068886,30.500599007,69.549647243
session_1581692104,user23,8,0.9901039471,99.280074202,48.381856037,7.3233970516,1.6826254245,9.55894125,156.97201493,17.252790017,0.9901039471,23.067192926,55.296745643
session_1645472813,user23,8,3.1253756629,105.41209331,56.758660923,9.446099693,12.567621363,24.356420813,160.28146183,41.316388844,3.1253756629,39.913036264,79.965359444
session_1783392506,user23,8,0.2473206112,100.98290683,50.754282029,6.8772860358,3.4452971706,12.654708627,154.26421849,22.819276962,0.2473206112,24.994430341,61.267838012
session_1799284692,user23,5,7.4953747773,52.63612692,35.83408113,21.759480482,21.129947577,7.4953747773,95.161814327,14.100771676,33.56074776,26.895450438,8.6885205389
session_1979239683,user23,4,0.9742760479,96.201783606,45.898282453,6.8090745549,0.9742760479,7.516903248,153.58463326,14.852033433,1.1380410386,18.763255018,50.796649217
session_2017009916,user23,9,1.6101487885,109.15488322,60.675684919,33.058934526,17.481696085,16.357903011,169.64226114,13.277659497,29.714967444,1.6101487885,35.666928063
session_2020107805,user23,8,0.5157201989,98.925581678,46.821697356,6.6482280035,2.1748332202,10.389795908,156.55964166,19.260230731,0.5157201989,21.838492044,56.627604063
session_2055621452,user23,8,0.2272695466,92.075019402,44.399345083,4.5743467903,4.6172834945,12.086158582,150.6112774,25.09859886,0.2272695466,27.113389419,58.988886379
session_2213263833,user23,3,0.8036606492,61.513820415,35.933740598,0.8036606492,8.2952527223,8.1721114116,117.5649406,26.555384491,4.539558647,29.148112541,40.817364934
session_2218449796,user23,4,0.6783197472,87.827544679,40.997736261,7.6801196122,0.6783197472,3.5958994873,147.03343731,8.7985793557,4.4956324333,15.175239302,38.601053708
session_2222178768,user23,9,1.8921514292,126.41187319,64.002060384,38.766739691,18.352064845,19.943220399,183.85324138,12.288457546,32.115372155,1.8921514292,43.071767057
session_2413552638,user23,4,2.746044348,92.787252396,33.604434945,10.27022521,2.746044348,5.5688990534,159.91908987,9.6242822116,6.8831924769,18.076901373,42.147828957
session_2637707773,user23,8,0.4828725776,106.87698708,52.701712212,8.5502038834,2.7493760485,12.628330901,159.18412633,20.728166506,0.4828725776,23.611985264,62.62794452
session_2676613576,user23,2,8.4811659246,70.662525089,8.4811659246,38.046366534,62.546043501,55.737936949,174.41815625,83.973242234,55.548689044,82.794439541,75.224447565
session_2806235778,user23,4,1.2313325786,99.603308518,46.222830287,8.1095663231,1.2313325786,7.9663175981,157.4020922,14.255362656,1.7230741132,20.161249463,52.475062833
session_2818892615,user23,3,2.3750137233,75.7761142,43.430571171,2.3750137233,9.9743342108,14.505178071,125.93374828,34.25876186,2.9696931268,32.85580313,56.551401068
session_2842773149,user23,4,1.1245156912,106.08813488,49.527683808,10.032742871,1.1245156912,9.4528566147,160.93147051,13.889264376,2.2616090366,19.035029281,54.561746179
session_2887480941,user23,3,4.321518473,70.899826369,48.253904488,4.321518473,16.572803614,20.408019379,134.18948481,44.700045936,6.5670927663,45.122941461,62.844561936
session_3173348385,user23,4,0.4270186553,84.960756747,38.691808248,6.7540130534,0.4270186553,2.7897827342,144.23847149,8.3119226695,4.1959325479,15.85436548,36.906564084
session_3193098342,user23,4,0.3555605577,93.084106362,43.808703837,7.9575052797,0.3555605577,4.6866494921,150.55105274,9.73203287,3.2198249798,16.967629153,43.604901084
session_3209618709,user23,8,0.7429055962,102.03052315,48.17167068,7.7411265576,1.5541251174,9.859143386,158.01913374,17.067570217,0.7429055962,21.384005087,56.459483219
session_3362260271,user23,8,1.1160646789,107.53779779,54.52037506,8.7205774386,7.5173962552,19.062278597,162.47938884,31.88020898,1.1160646789,30.613109227,72.778908022
session_3366295190,user23,4,0.5128017623,100.86252801,45.728937806,11.940311025,0.5128017623,5.0922534446,158.48525559,6.3340753192,5.7715648907,15.304945031,43.419815237
session_3436410606,user23,4,0.9595040459,102.47425526,44.300212736,11.807379834,0.9595040459,6.5414240438,162.97544751,8.486574189,5.5197375913,14.737525321,45.932905629
session_3496233301,user23,8,0.783804556,92.449522318,47.44975339,5.2435223865,5.6923903049,13.646692749,155.88704983,27.518835938,0.783804556,24.358452231,59.782321905
session_3643463565,user23,7,2.4456408878,107.76983314,44.104279186,35.824573053,16.536927316,12.212259865,174.33706677,2.4456408878,34.141068012,22.096755109,29.914156774
session_3760606976,user23,8,0.476903883,94.1380773,45.109387458,5.5375260212,3.0626497076,10.347104312,153.99829579,21.066012276,0.476903883,20.215319474,55.019526847
session_3776702514,user23,4,1.2193000954,97.946555455,47.943756589,7.5179255397,1.2193000954,7.7442507797,151.08644001,14.773347262,1.4807877315,18.810341666,51.659019482
session_3777853846,user23,4,0.3210161077,96.447446968,45.321249001,7.7791711181,0.3210161077,6.2289765781,149.38825493,11.559785328,2.2659411014,17.045990446,46.993658438
session_3922157039,user23,4,1.2025370589,101.85150081,47.086709571,11.793771274,1.2025370589,7.2205086841,156.51186336,9.2101853741,5.6453040908,16.214018172,45.573319475
