session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_1645472813,user23,3,2.9173654385,43.366968337,21.176273798,2.9173654385,62.381451698,80.438472482,242.79356584,233.28626641,37.420794801,50.731338973,21.988513497
session_1783392506,user23,10,1.6745522273,3.3037767733,11.120330442,20.509200255,36.741233081,39.838896213,232.26558147,208.06120495,9.1451765838,26.333571407,1.6745522273
session_1799284692,user23,9,1.0797155595,25.738993255,4.1459709808,25.494900909,11.592214346,15.596162957,168.86141719,181.66068856,6.9240283754,1.0797155595,14.095612438
session_1979239683,user23,8,0.9689248172,4.6735735749,3.9364752982,20.329134874,18.577583443,26.529901533,193.149491,182.49098507,0.9689248172,11.94804798,2.1537217807
session_2017009916,user23,9,1.303986109,26.871781636,9.406064033,38.944313546,8.3799992235,11.98438606,152.46290221,165.97152656,7.7031402021,1.303986109,19.467266977
session_2020107805,user23,10,1.3901524784,3.4249890885,9.603290935,20.887073924,34.674060394,36.126885989,227.77780818,206.3721384,7.4255546208,22.087166913,1.3901524784
session_2055621452,user23,10,1.233688857,4.2698445741,6.2291588653,15.322537404,26.831116375,36.686135718,207.95834256,190.29553785,4.9561490024,21.272603769,1.233688857
session_2213263833,user23,3,3.3398800927,22.567020797,5.7668918898,3.3398800927,33.454445473,48.243006181,213.34624797,209.19534506,14.426625681,24.638260572,8.0906415593
session_2218449796,user23,8,0.8581429972,9.5593718519,6.5116708537,30.269361196,14.347949459,24.080122178,197.26901298,195.35946439,0.8581429972,8.6076394745,8.7209195342
session_2222178768,user23,9,1.7524007344,23.650900688,6.672682435,30.148343563,17.840556979,14.60497781,180.31666591,190.11498253,8.5574133846,1.7524007344,13.113087995
session_2413552638,user23,8,3.5213150401,12.300954997,13.713646981,44.966732197,11.790238,21.110573662,203.64547206,204.26824812,3.5213150401,11.940922927,16.039089555
session_2637707773,user23,10,1.6347510889,3.8409359553,5.5757248186,17.483120115,23.872278195,33.39721405,216.73589936,202.43072828,3.1466486366,18.333405933,1.6347510889
session_2676613576,user23,3,1.9193691662,34.629478492,17.438671223,1.9193691662,57.541277041,69.998931115,235.14053274,220.8455099,31.41777693,44.035330537,15.515478996
session_2806235778,user23,8,2.9833568755,8.2342547137,7.6250177973,27.307573273,14.877424607,25.401185036,157.52023636,146.62304937,2.9833568755,13.797993379,7.3236154284
session_2818892615,user23,10,5.6126670013,14.64378309,15.993322676,11.550541395,55.489821053,58.451109307,247.35740887,220.20684263,21.234966656,38.111630487,5.6126670013
session_2842773149,user23,10,1.6033757893,12.43660555,2.2005695198,8.1636785237,26.642905854,32.204404714,209.59319352,202.28365746,7.2662590774,14.87134121,1.6033757893
session_2887480941,user23,1,11.147922203,11.147922203,31.40233355,49.900312771,39.997236767,62.105788336,257.32929116,232.07904092,17.200530755,48.210512837,23.101889348
session_3173348385,user23,2,0.370655534,17.124748812,0.370655534,9.616181293,21.687861885,28.267620912,192.57232563,194.16736039,5.9318606618,8.426627044,4.4447467389
session_3193098342,user23,8,0.623297899,6.5432790574,4.1857697186,24.169792548,15.874690291,21.699538514,199.91782861,194.72663923,0.623297899,8.6076319657,4.0088551266
session_3209618709,user23,10,0.827680975,3.8907369174,5.1488591605,18.175725213,23.971697207,29.755915041,214.6453071,200.59459636,3.4281707511,16.337553757,0.827680975
session_3362260271,user23,10,2.3243369643,6.7893634633,10.658498248,13.151240784,39.015031636,47.666597041,238.50012741,215.38381131,11.616029539,31.007366027,2.3243369643
session_3366295190,user23,8,1.7329304449,8.6477855174,6.6692970081,31.086194321,12.450935897,16.861832605,168.87972137,163.24434022,1.7329304449,7.7428601405,7.3608430579
session_3436410606,user23,8,1.3602272449,6.6405092456,6.5755543471,29.576015826,18.560383055,21.552981756,200.56284466,193.74096691,1.3602272449,8.552876839,5.7225650079
session_3496233301,user23,10,2.2285508001,2.8648033403,9.1952507373,19.290966713,32.313217995,41.993695117,228.93283391,208.37666773,5.8942521271,24.503063873,2.2285508001
session_3643463565,user23,5,2.0187582076,53.846280581,31.941855576,68.241646423,13.492714747,2.0187582076,175.17694356,197.92363716,31.639706454,16.625658919,44.223575934
session_3760606976,user23,1,1.2883912789,1.2883912789,10.243260329,24.535980688,29.542233396,34.045358849,228.85751838,208.36872616,5.4317955017,22.626406988,2.2547615233
session_3776702514,user23,8,1.7451272758,5.07018131,8.4078615858,29.917719204,16.131381271,25.316342943,171.6936275,158.69542366,1.7451272758,14.09735957,6.5186020054
session_3777853846,user23,2,1.0670689748,10.746206345,1.0670689748,11.780765848,20.324455089,28.123533919,203.18946146,198.99424972,3.4861379722,10.699290723,2.1523783531
session_3922157039,user23,3,3.1800221323,30.05833503,4.8225039617,3.1800221323,36.982773527,42.227428788,201.11591825,202.27519396,17.916274528,17.811762788,9.6527634525
session_4024579182,user23,2,1.6458979475,13.024045752,1.6458979475,19.39254335,11.320336937,19.734551157,177.12601325,178.51097913,1.7013524608,5.614927003,5.9279445541
session_4088744338,user23,2,3.1263288872,9.5446829773,3.1263288872,12.979462976,21.6697143,34.224303074,207.46716182,200.96805523,3.8125617024,15.850286933,3.4136828218
session_4110038698,user23,2,1.8232412445,17.13968899,1.8232412445,7.0280367437,23.102238629,34.597721764,202.44742235,201.06736462,7.8959554003,15.157966166,4.8138377196
session_4144841412,user23,2,1.7084632329,14.696223878,1.7084632329,13.906271992,24.861047492,26.976532405,193.72846711,191.64941772,5.6399181857,7.1474393038,3.6511688278
session_4185228735,user23,1,0.8608944362,0.8608944362,11.303480939,30.363296202,27.225122815,31.811170219,223.08308201,203.44242568,3.9495479009,20.230453375,4.0762341418
session_4199921692,user23,1,6.3395775436,6.3395775436,36.154469999,67.831719985,40.432052171,44.113742979,254.65452817,225.98925029,17.171646516,42.256635084,22.985099553
session_4241020783,user23,3,2.8757602836,18.385458976,5.093685793,2.8757602836,36.626251121,46.195827777,218.55107253,209.42683386,13.587177278,23.639819471,4.4110325628
session_4287155622,user23,8,1.2048963153,5.1955010003,4.640105524,21.164072855,17.574637086,27.439903356,207.65033093,199.28796736,1.2048963153,13.550785506,3.3232162304
session_4354218638,user23,9,2.6139733714,15.350476755,3.16619386,24.993343338,11.687233564,14.805361345,173.06937913,176.53635336,3.0341041063,2.6139733714,7.927757142
session_4484768740,user23,10,1.958898365,2.6165699134,7.9786889998,22.684815387,24.042575539,29.714899448,206.85347782,188.9195561,4.2199281509,19.033009895,1.958898365
session_4642510935,user23,1,1.5978547468,1.5978547468,12.721962662,29.988526969,24.493740906,35.413843581,224.84162038,205.42931498,4.8087878076,25.262904502,5.938296223
session_4736309542,user23,1,1.7167562848,1.7167562848,13.021932734,32.648686752,26.888164041,29.112189792,212.18941063,190.79280893,5.8299866924,21.301677789,4.7715116813
session_4998803513,user23,3,3.4927390369,35.191723445,6.3242134536,3.4927390369,35.482952766,45.004968548,201.4436154,206.99950977,20.588802922,20.800556589,13.572408976
session_5004329223,user23,10,0.6906421477,7.9424380505,6.6711463195,12.654842155,35.078671469,36.973311362,223.96222151,205.98455085,9.3111469221,21.178026573,0.6906421477
session_5049164431,user23,10,2.6399675065,7.2124925385,4.0504680555,15.207979136,20.256104189,31.231452983,208.38514739,199.12565662,3.5172003838,16.853605179,2.6399675065
session_5090921415,user23,1,1.9867691191,1.9867691191,7.9850943996,22.352069355,24.24793221,33.491065284,207.64058679,189.70135495,3.264952853,20.328808113,2.5366636394
session_5130764696,user23,3,3.8334832841,18.104668188,4.7487097958,3.8334832841,31.479569752,43.471115288,202.17888509,193.1976474,12.463052807,23.167687156,5.020691687
session_5138848212,user23,10,3.3476750134,4.3234693033,7.9222140478,18.062905013,27.358945689,40.600067022,210.54691689,192.32809654,4.8479808455,23.434824792,3.3476750134
session_5159663602,user23,8,0.8766352076,9.8510853796,4.171599664,22.869754798,12.979150141,26.266547159,185.4255008,182.73780113,0.8766352076,10.193109423,6.8714559055
session_5222969532,user23,1,2.0015798256,2.0015798256,24.893414029,39.218519055,42.645061003,52.518935389,254.06823636,220.32105074,14.334043737,43.175841185,10.921009825
session_5405991199,user23,2,2.6570440473,10.477528788,2.6570440473,20.120591372,18.972387207,20.278141549,186.70336833,182.7339029,2.9800104929,6.0762377031,3.4896284721
session_5536570637,user23,3,3.0773100245,33.703633225,6.6443671286,3.0773100245,41.644274196,47.385732635,203.90705769,205.07500273,21.065017705,20.437531695,11.899201446
session_5567012419,user23,10,1.0937381413,3.7392983436,6.3502503451,16.409729621,26.584531188,35.076070662,207.41598163,189.72216772,4.6879429882,20.665878966,1.0937381413
session_5607181241,user23,4,3.5185174883,21.202746546,16.071457038,42.387860163,3.5185174883,13.037393489,176.18727426,177.52483785,10.765468733,17.883048365,20.246775367
session_5652085012,user23,8,1.6489946001,4.0057913505,9.7775528621,34.84471689,17.716053232,22.276635856,195.46130472,183.59411265,1.6489946001,12.464213254,6.7373861073
session_5653345386,user23,10,1.3510337939,10.323666106,2.5028235197,12.991377991,24.950383827,27.088798242,190.72966281,181.32174915,5.4842871612,11.238076428,1.3510337939
session_5665707212,user23,2,1.6883082553,12.497781251,1.6883082553,13.185810184,16.877048046,29.673803286,186.11560567,183.34399224,3.1345071663,11.634718434,4.8442238723
session_5760480696,user23,1,0.3149343299,0.3149343299,16.458232444,33.754352534,31.618366142,40.488566583,224.65817329,198.21588924,7.1684776683,29.75068819,6.6686262756
session_5796305508,user23,1,1.7132563021,1.7132563021,25.845165111,42.433858762,41.514003542,49.579976645,244.29495158,209.41477385,14.261291669,42.043696026,11.531631438
session_5927431366,user23,9,4.4722845085,32.446588461,13.636870735,40.298123862,27.643800376,27.927060685,179.63447541,191.55321727,13.630967101,4.4722845085,22.73035717
session_5938044199,user23,2,1.7595486043,13.502889747,1.7595486043,15.373535917,15.441857206,26.703375829,162.87674218,160.49823061,2.9407013672,8.9576280173,5.685763381
session_5967488943,user23,1,0.4932848387,0.4932848387,20.386882018,41.669052898,34.442607071,39.477425395,227.04361288,198.73862134,8.8074291685,30.867815138,9.1100296023
session_6120487222,user23,1,1.5729936043,1.5729936043,11.154556888,29.015947776,23.163823638,33.68181384,220.11079181,202.42566935,3.4552913054,22.363843077,5.3010600682
session_6200753435,user23,9,3.4677792915,26.453398051,4.7187611748,21.50027515,23.86858171,27.609404932,180.54734735,189.68191699,9.2368952904,3.4677792915,13.01860062
session_6479783256,user23,10,3.5585851608,11.211055738,12.032758443,9.847616982,44.477881795,51.673285092,235.49932042,211.2175552,16.202164591,34.612889783,3.5585851608
session_6525657015,user23,2,1.2282364864,20.567720134,1.2282364864,5.7936128006,25.543711896,34.52080299,183.21948613,183.08040994,9.1734281967,12.352230363,5.6220067113
session_6529033101,user23,10,1.1226029242,10.872871435,3.7722825086,8.8513759851,29.709339062,34.374302979,213.4212823,201.75979923,8.2664864966,17.806010464,1.1226029242
session_6575637744,user23,3,3.1280752347,17.419455595,7.0573802513,3.1280752347,40.613065761,50.118923416,220.61665098,206.45846926,15.262061389,27.474645838,4.2265368309
session_6604280341,user23,10,2.7097837758,12.498472079,6.3486907155,6.2313564119,37.875852387,47.862810627,222.37139989,207.23989144,11.395584331,25.480619547,2.7097837758
session_6751640584,user23,1,6.3132306706,6.3132306706,26.461947447,55.324906995,28.897330961,42.143897646,234.68385133,214.21439968,10.010661294,33.472083783,19.374060352
session_6813458308,user23,1,3.4038385713,3.4038385713,23.631850036,48.862309218,32.629826463,42.950842922,239.01341139,215.79742696,8.9776438784,32.337640782,14.857994895
session_6887186683,user23,10,2.1404307082,11.134645925,3.5743599731,14.947518897,28.762917787,29.280642577,204.48145895,194.99866312,6.457676301,11.368782306,2.1404307082
session_7131856482,user23,10,1.7574387258,6.5878877382,10.623296371,17.844837174,39.526919219,38.72450139,229.1783299,206.81290503,11.39800191,25.302871344,1.7574387258
session_7144916399,user23,10,0.6048556983,7.4137326719,6.5677291739,10.992650864,35.205470262,40.723780636,223.47072998,205.14029168,8.9500772726,23.170018613,0.6048556983
session_7320901791,user23,2,2.624347112,14.73323338,2.624347112,16.178484442,18.109306328,30.275542596,197.91072611,198.67992112,3.5070443869,9.9699779538,7.0574970983
session_7370776941,user23,8,2.5274096797,9.2746248412,5.0768117686,25.747322747,15.319065148,19.524712506,163.65351165,156.23960798,2.5274096797,7.801321658,5.4934595011
session_7398972341,user23,8,3.0744565887,8.9409988111,4.3764033565,22.482105742,22.059298174,24.6170223,186.91375204,178.06290558,3.0744565887,7.9327894353,3.8452493171
session_7434938340,user23,2,1.8072412529,14.374272784,1.8072412529,11.24239868,18.432181394,32.226979111,187.3162344,185.14815255,4.6350488743,13.12957461,5.3515968273
session_7543906287,user23,8,0.9795557404,6.107336184,5.1948119674,25.457591749,15.092678458,21.253679043,202.36575293,196.59294412,0.9795557404,10.074536323,4.4434902363
session_7568549928,user23,4,11.264567168,63.862471946,29.046825493,52.135797189,11.264567168,27.700973459,177.40144763,209.12323048,33.309235382,26.210403274,49.822559859
session_7756346661,user23,10,1.399837517,6.4775508351,3.8778655553,18.494963091,23.419795787,26.014839596,205.1786079,195.87139818,3.2611548372,11.660071586,1.399837517
session_7760528986,user23,1,0.9272465816,0.9272465816,16.910148194,39.492763626,29.998540366,33.80550813,229.98845659,208.06325526,6.3763225162,24.930275302,7.7410910312
session_7778589669,user23,8,2.9940895013,3.957161774,11.704775349,33.092216458,17.31907257,29.999263903,192.65398696,177.55524974,2.9940895013,20.157595293,8.185788018
session_7792786887,user23,10,1.3760783721,6.7852507474,3.6746316205,15.718818365,22.367333196,28.827544073,182.66475305,169.84322322,3.8045311196,14.15551615,1.3760783721
session_7800017185,user23,10,2.2136633598,5.7509311063,10.182871748,13.927397302,37.587920647,46.935037238,233.85160353,211.35016977,10.155177005,29.852681232,2.2136633598
session_7801315876,user23,10,1.0784432196,10.676565219,2.1105296616,10.803979159,26.35048414,30.430827384,203.93676794,196.13737169,5.613290242,12.343152748,1.0784432196
session_8055688583,user23,10,3.1022826838,9.2123499913,11.852813328,11.176220426,44.555103966,52.48702352,240.99398465,216.98556146,14.462487811,33.732189929,3.1022826838
session_8109563694,user23,1,2.5041726962,2.5041726962,25.142828857,44.186252763,38.533564711,50.526921848,254.64211297,225.33736765,12.133270729,40.184716053,13.410505106
session_8297767726,user23,8,2.4890787659,10.653466798,9.4586043076,38.318316398,13.390075836,16.377130451,181.76050522,180.28219415,2.4890787659,6.9099158058,10.919923639
session_8301590977,user23,8,1.6858966277,9.4387631024,2.0310886632,18.912889416,15.779122064,21.266659986,198.76766126,196.5519862,1.6858966277,7.343558554,3.3054233571
session_8427974282,user23,10,2.0503075382,9.9524451888,4.3765696947,17.429016869,27.370384702,25.359401932,206.62515101,197.56951607,6.1639431903,11.002445087,2.0503075382
session_8431086878,user23,10,0.8599763554,9.7679475398,2.4288270944,11.449053334,24.399700458,27.593580182,192.88118409,182.70785404,5.5361379096,12.772109917,0.8599763554
session_8562565734,user23,2,5.2246523826,23.432330281,5.2246523826,26.462235344,7.4775847509,17.205019802,184.90030198,198.45282918,6.1174974716,5.4240957027,14.371017407
session_8787338881,user23,1,0.2125758065,0.2125758065,14.902591122,31.912265334,33.228747631,39.26181178,229.60044202,204.39185918,6.5210178795,26.807590656,5.1840834053
session_8814562521,user23,1,2.4651437145,2.4651437145,17.474614499,37.446592244,28.967095201,38.121922969,189.76353596,163.30106608,7.2201250135,27.744568699,9.218883797
session_8827191546,user23,5,6.859468102,71.217861352,46.037489677,86.128287264,20.52470982,6.859468102,144.07718893,169.56572457,45.826029938,26.705433874,60.885292373
session_8831138885,user23,8,2.0979445962,10.2909609,9.8207695212,33.691024466,15.125849135,29.578952432,190.1528577,185.57330215,2.0979445962,13.250120023,11.817162696
session_8916797638,user23,8,1.2973031918,9.9280224467,4.2497623303,23.609045444,17.433535138,25.598579262,199.20678786,196.62612278,1.2973031918,8.2434352181,6.3692108833
session_8930771529,user23,9,2.9714763091,40.727375938,8.789959389,29.201853197,14.198388468,18.491024048,157.57524387,180.03014256,15.447468488,2.9714763091,23.809040329
session_8948429343,user23,1,1.3369590773,1.3369590773,13.815041617,34.573149467,25.632826134,33.028765375,196.46101497,174.02432201,4.4929436156,22.392316822,6.6928047843
session_9034407980,user23,9,10.334115773,47.865352109,15.234734996,28.815840665,39.07766216,31.521206436,148.95651682,162.00841968,27.028840056,10.334115773,25.726966438
session_9038755287,user23,1,1.9147051682,1.9147051682,10.293583141,21.386400303,30.447715454,38.90114152,217.22202452,193.90064334,6.2973863852,25.528404357,2.2962030565
session_9081044446,user23,10,2.889244926,4.8725665261,11.349518012,17.108502095,39.622245441,49.212898599,237.97585454,214.22899578,9.9258928951,30.260835862,2.889244926
session_9127984644,user23,1,1.6927090904,1.6927090904,19.695388529,33.463695279,42.958769849,44.414119461,247.1053845,215.84545641,12.572539567,34.435299517,6.1763932808
session_9307936288,user23,8,1.2467953161,3.0749473041,7.6965579343,26.773389606,20.306505518,29.947266946,199.78134623,185.9444238,1.2467953161,15.713925039,4.6704424709
session_9356695708,user23,8,7.9146801904,27.030207585,9.0154615526,29.740142898,10.075012249,28.994529591,173.86654406,186.79043907,7.9146801904,10.877782015,19.977886639
session_9456595853,user23,8,6.5858163564,6.8401259614,21.419338866,51.918116078,21.288493612,32.024308062,223.74941723,210.9921717,6.5858163564,24.565744591,17.133161346
session_9579651012,user23,2,1.1359284633,19.937367393,1.1359284633,14.680581386,14.210896751,25.097572709,173.55018082,179.74494832,4.9680106381,6.5425929526,8.5454549145
session_9648839315,user23,8,4.1387933678,4.8050949256,9.8441095347,30.562057323,19.670337671,23.593330899,178.67097455,163.01313241,4.1387933678,15.673123564,5.4935645374
session_9686472520,user23,1,1.8257632824,1.8257632824,26.873815626,42.560720723,45.893331639,52.860495138,257.53140022,221.66447273,15.48792363,43.955468656,11.657298213
session_9727102523,user23,3,2.2940415361,23.030319798,6.5186485435,2.2940415361,35.631518284,47.559422442,211.36475157,204.68268884,16.537796762,26.210419527,7.3784218591
session_9748111038,user23,8,1.8193780065,7.8733381046,8.7730148749,30.236977742,13.507513386,27.600156661,175.24632111,166.72612307,1.8193780065,14.798733666,9.254981976
session_9759261305,user23,2,0.412010501,13.993193486,0.412010501,11.496157954,20.881893254,26.430773539,188.54713142,187.0502888,4.3666884602,7.7669363717,3.1565933706
session_9787004965,user23,10,3.53666855,4.9372914129,11.964220677,27.360819999,33.121899395,30.53827746,210.79128714,188.78408564,8.8492152123,20.671081421,3.53666855
session_9803043352,user23,8,3.8204355254,16.573903421,9.2118451967,38.298271273,6.9397875842,13.647439981,189.44900606,196.73451367,3.8204355254,6.3158135357,14.625823212
session_9838364022,user23,9,3.4887732043,35.952292919,6.1079592008,22.399293125,21.604574614,24.776288449,177.6589647,195.21379359,13.98682785,3.4887732043,18.363447204
session_9848805379,user23,10,0.497356462,8.8898964839,2.9892899843,10.62477773,28.243728747,33.148642364,211.43403674,200.41089838,5.7516059254,14.964415217,0.497356462
session_9896236015,user23,2,2.2030440719,11.171793061,2.2030440719,16.926615345,13.570532798,21.583185727,185.43284777,182.29183926,2.9346085305,9.2075617057,4.0935363174
session_9956793065,user23,1,1.9178902209,1.9178902209,15.477447598,35.263659187,27.389492255,34.472020011,192.92538357,167.81097302,6.6241948949,25.457680006,7.218501151
session_9968528235,user23,10,3.0736766186,4.9040093664,8.1982729644,16.363745742,29.405327276,42.065570417,225.85107088,208.24613132,6.0936028082,25.131784605,3.0736766186
session_0136325499,user29,10,4.1649712901,5.6980636518,16.604406279,21.305768255,45.169391925,48.181502996,242.85463123,212.64739015,15.380414054,36.507286672,4.1649712901
session_0228122983,user29,10,0.8382349706,3.2771749409,7.9214296027,17.37068017,31.776893642,37.424762962,225.67846101,205.25378731,6.4166788118,22.754114854,0.8382349706
session_0270940804,user29,10,2.874050453,3.7130947303,14.334136011,21.725076557,42.404846456,44.950517456,240.24255056,212.11270205,12.044459426,31.510846355,2.874050453
session_0305606782,user29,2,2.9699127444,15.563359625,2.9699127444,18.00870711,13.005163042,27.326034475,190.96283774,194.5814506,3.3027206875,9.9440399799,8.3532415729
session_0319978124,user29,1,6.3998998705,6.3998998705,17.374598185,38.414643876,24.639421841,41.628048301,228.55379287,213.37104835,6.4382630006,28.075481945,13.312047814
session_0500745842,user29,1,1.6460544258,1.6460544258,8.8709154806,24.341020651,25.723007694,30.347533471,222.12615536,203.91701513,4.1903206495,19.984674617,2.2324720806
session_0508486473,user29,8,2.3449325914,15.482950869,4.211585414,27.35705122,12.721213724,18.470263716,187.75328065,193.71073199,2.3449325914,3.1779045738,9.6189251651
session_0537801506,user29,1,3.629458199,3.629458199,25.294695591,35.277276289,50.450256931,54.645950995,257.92639974,220.52878038,18.123571698,45.034346522,9.168687827
session_0644278950,user29,1,2.5124907308,2.5124907308,17.893292235,29.085352457,41.195532108,43.45107976,231.88659058,200.67072395,12.657131445,34.018300491,5.0768951005
session_0743065918,user29,1,4.5830270212,4.5830270212,25.109535642,39.84471001,50.101787997,45.992585106,255.24065816,221.00906283,17.658640925,38.385454527,9.4808896261
session_0838891042,user29,1,3.4028913756,3.4028913756,25.161760575,53.476111689,29.199645841,35.320149347,209.88357322,183.82660108,9.980081276,31.317311243,15.42368258
session_0843115603,user29,1,0.7497242194,0.7497242194,12.938205957,33.265535597,26.770356534,31.335882698,227.42818394,207.68530516,4.5223558252,21.898942688,5.3088053257
session_1076519237,user29,1,2.0809047522,2.0809047522,15.429041875,40.536306423,24.538816352,25.951813414,223.84120458,205.8158721,5.2828391897,20.566382643,8.0290276957
session_1164286300,user29,8,3.1338754337,4.7570581376,7.1048230407,27.087351802,21.380363665,21.256617506,208.18242514,196.76579211,3.1338754337,11.8540183,3.2953825136
session_1393516592,user29,1,2.5012667067,2.5012667067,15.092567316,25.308589213,39.849079039,41.960571615,239.79752847,211.81565485,11.080614727,30.828025494,3.4265935135
session_1421795197,user29,9,5.199795205,14.891672319,6.6765703479,28.689461052,20.676194476,15.537675389,189.11032753,187.12423847,6.5038010281,5.199795205,7.8718131779
session_1656657977,user29,1,3.7656860945,3.7656860945,29.39200767,50.255258434,46.270438637,44.013044064,257.75740532,224.17752373,17.426856076,40.681468254,13.631482481
session_1666446179,user29,8,1.2020422736,3.4915286542,7.9191184582,27.835001973,17.358818934,27.969365926,199.41024391,187.28908957,1.2020422736,15.975266311,5.3813239497
session_1679289805,user29,1,1.3665356752,1.3665356752,14.854520755,26.069654385,37.307116348,43.152732511,240.10630671,212.59000245,9.4706042639,31.121027114,3.754773031
session_1778570235,user29,1,1.1046907897,1.1046907897,17.330174492,38.003838656,34.127457794,34.810089273,235.80038,211.50929208,8.1096005755,26.399666931,6.9299145197
session_1819563622,user29,9,8.2430304784,17.477633569,12.861498305,38.592591031,27.065373378,20.801988427,181.12987287,178.54914495,9.4566640215,8.2430304784,13.382460962
session_1896830251,user29,1,0.547700523,0.547700523,15.678180951,37.398717717,27.16508502,31.568074478,222.21749186,199.44088936,5.8354522818,24.468430992,6.8327642962
session_1944751204,user29,1,0.602162361,0.602162361,15.888844416,31.726701842,35.849306918,39.11519637,236.84039922,210.31160405,8.44718771,28.693517295,4.9180255658
session_1967235442,user29,1,0.9382472384,0.9382472384,20.653683257,43.549127182,31.736351657,37.906274158,239.25262819,213.97346022,8.5061221308,30.712189777,10.11416151
session_2007540735,user29,1,4.1122003346,4.1122003346,15.285186596,29.327629116,38.947186539,35.52929542,236.67684263,210.81183297,11.341800261,26.528894399,4.38849244
session_2035629884,user29,9,3.8972742409,15.106980514,8.832413012,38.547613127,11.536607448,11.723325462,175.79904756,178.33365362,3.9958282942,3.8972742409,12.644979612
session_2046923002,user29,9,3.5378523107,35.728136157,7.6233152083,29.307295042,14.240321383,23.174349153,148.05266269,165.6266615,12.300198984,3.5378523107,21.592792464
session_2052463563,user29,10,1.9749669289,8.3451674192,2.1933976943,15.925051088,20.97361801,27.320796249,187.71815434,180.18365039,2.547933057,10.048142331,1.9749669289
session_2064160756,user29,5,12.826344877,38.91214114,16.306978834,29.554526448,24.990575908,12.826344877,185.00912433,192.05860335,25.13291036,16.714944569,21.916921412
session_2189267771,user29,1,0.851686002,0.851686002,14.463368752,29.334557648,34.910920375,37.483101848,232.42209461,206.2461579,8.2274907262,27.450567166,3.8803394241
session_2290361531,user29,1,1.5141055684,1.5141055684,18.426135623,43.251150654,29.258382535,31.068894452,226.68213285,204.10734645,7.0536085079,24.870880232,9.3162630496
session_2427467950,user29,10,2.2991360993,11.441318962,2.9499737208,15.422482995,24.396763521,24.182905446,186.70580178,179.06119089,5.6106767475,9.1662427311,2.2991360993
session_2540441733,user29,1,1.1204121903,1.1204121903,11.316530596,27.185910545,28.938740186,31.86747541,227.09412494,205.66123348,5.7399592713,22.507215503,2.8628096767
session_2549202348,user29,8,1.2239646563,4.369443029,7.5547634639,29.299675283,18.847936725,25.401492398,207.13968335,197.84983814,1.2239646563,12.787698088,5.3398746195
session_2617473265,user29,1,0.6110739113,0.6110739113,17.020180905,33.896134035,35.262606792,39.77276517,240.32952202,214.41716966,8.4684507733,29.675276863,6.1739583776
session_2734785124,user29,2,2.8852628185,13.059909257,2.8852628185,12.791194012,22.020576107,33.70101811,165.86912059,157.14026766,5.2206327215,13.570193999,4.7956962636
session_2872892875,user29,8,1.3710106715,6.6692784376,3.1441400105,20.478698806,18.229899925,22.456855626,200.72922164,193.98844402,1.3710106715,8.8363818519,2.4055381634
session_2880402735,user29,1,1.1175523921,1.1175523921,16.07018621,32.381412441,32.885766252,42.41450202,235.57705761,211.25582344,6.8684669869,29.076329417,6.9410107757
session_3007247782,user29,1,6.1619033261,6.1619033261,40.50055116,61.982365433,52.133118986,61.83834694,272.42903,232.24218387,22.890977777,57.032003546,23.146047395
session_3016761703,user29,10,1.1116613322,4.3189916182,9.6326701431,17.479872211,36.04133023,38.319592956,231.73964494,209.5965118,9.0291516421,25.0804002,1.1116613322
session_3147629890,user29,10,2.6030631011,9.0257475764,3.3743418363,17.618181455,21.112935361,25.554708279,170.05761029,159.70181835,3.6595557875,10.166987715,2.6030631011
session_3161171774,user29,1,5.0312920974,5.0312920974,32.522467305,48.593783095,53.405098925,52.06498661,254.10454455,213.42111344,21.689618657,47.876660843,14.414739147
session_3163625589,user29,8,1.5744857072,4.7110681222,8.9988872308,32.437993975,15.050163301,22.911595697,180.04863257,168.38221406,1.5744857072,13.779205536,7.0175249389
session_3172392634,user29,6,2.5546837383,248.87261378,192.24700381,223.08664782,175.36044494,189.20674573,2.5546837383,28.052066204,201.99714704,169.64208318,224.90306133
session_3238392944,user29,8,2.0228658154,5.5964690049,5.7921875111,20.425035209,20.739848507,34.042938411,198.95537533,186.92497295,2.0228658154,16.614908932,4.3833078559
session_3300635197,user29,1,0.9104035111,0.9104035111,12.798299405,32.703314545,24.702642906,30.782978428,228.25616347,209.30420766,4.3733458489,22.387605672,5.4895880584
session_3469691731,user29,10,2.3833064539,11.86999742,2.898683091,14.920775812,24.290205988,23.943947653,186.59929543,179.16659916,5.8932577517,9.3520249968,2.3833064539
session_3614685060,user29,10,0.751168939,10.2511708,3.4684578123,10.701801174,30.035324513,32.154642186,212.27957739,201.06913978,7.3821884512,15.188446688,0.751168939
session_3660445831,user29,1,2.3282286629,2.3282286629,15.608813769,31.796648768,29.181838331,42.669160774,235.03478099,213.1590726,6.5787406814,29.609288425,7.9609960849
session_3839970917,user29,8,5.8528778911,11.666267975,12.67896952,42.315770043,21.272124769,17.697729074,201.51008303,197.17014977,5.8528778911,8.567058151,11.765054129
session_3918671556,user29,1,1.5887392583,1.5887392583,14.839381262,34.497474171,29.857132316,30.25485112,216.27250117,192.53623888,7.1895103442,23.510483121,5.5563035462
